rider_id,week_id,home_zone_id,delivery_platform,tier,avg_delivery_radius_km,primary_shift,avg_daily_active_hours,loyalty_weeks_active,avg_weekly_earnings_4wk,earnings_volatility_index,claim_history_score,zone_elevation_index,waterlogging_incidents_3yr,road_quality_score,zone_heat_island_index,rain_mm_7day_forecast,max_temp_forecast,wind_gust_kmh_forecast,aqi_forecast_avg,imd_alert_level_forecast,bandh_probability_score,platform_outage_7d_count,festival_calendar_flag,political_event_flag,w_risk,disruption_label,r_alert,loyalty_discount,premium_charged
R01046,23,royapuram,zomato,standard,4.93,morning,5.9,12,4666.0,0.0271,0.3797,1.92,13,2.83,2.78,24.1,36.6,24.5,88.0,0,0.2398,2,0,1,0.8081,0,1.0,0.85,47.39
R01047,0,chromepet,zomato,starter,5.75,night,6.1,0,4915.0,0.5749,0.0431,3.86,5,6.06,1.49,4.7,25.9,18.0,225.0,0,0.7426,3,1,0,0.8045,0,1.0,1.0,31.38
R01048,71,anna_nagar,swiggy,starter,7.31,afternoon,8.0,44,5387.0,0.294,0.1274,7.31,3,7.2,0.82,10.4,39.9,11.7,90.0,0,0.1645,1,0,0,0.7863,0,1.0,0.7,21.47
R01049,29,sholinganallur,zomato,standard,8.38,evening,8.9,52,6815.0,0.1733,0.3098,4.79,4,6.9,1.07,35.3,30.3,17.7,82.0,0,0.2297,2,0,0,0.8163,0,1.0,0.7,39.43
R01050,117,tambaram,zomato,standard,7.2,night,4.0,8,7681.0,0.5228,0.1017,4.2,6,5.64,1.87,4.5,32.4,45.0,71.0,2,0.1018,3,0,0,0.8095,1,0.5,0.9,25.14
R01051,115,adyar,zomato,shield,7.28,evening,5.8,52,6783.0,0.5106,0.132,3.05,8,6.07,1.97,7.2,27.1,18.8,117.0,0,0.2315,2,0,0,0.8011,0,1.0,0.7,55.52
R01052,93,tambaram,swiggy,shield,9.84,afternoon,10.3,4,7368.0,0.1725,0.4235,4.4,7,4.08,2.02,72.5,26.2,40.5,98.0,2,0.0671,1,0,0,0.8707,0,0.5,0.95,40.95
R01053,141,sholinganallur,zomato,standard,7.32,afternoon,8.0,12,6767.0,0.1943,0.1293,4.64,3,6.85,1.03,79.1,34.3,17.8,124.0,2,0.3989,1,0,0,0.8421,0,0.5,0.85,24.7
R01054,204,t_nagar,blinkit,shield,3.34,morning,10.0,40,6510.0,0.448,0.0095,4.86,5,4.62,2.08,43.1,24.9,40.8,244.0,1,0.1807,2,0,0,0.8539,0,0.75,0.7,44.38
R01055,181,t_nagar,zomato,shield,6.05,evening,9.7,8,3664.0,0.3677,0.5848,5.0,4,4.75,1.94,49.5,37.2,21.5,86.0,1,0.1633,0,0,0,0.8245,0,0.75,0.9,55.09
R01056,31,anna_nagar,swiggy,standard,9.28,afternoon,6.8,8,7004.0,0.5146,0.0752,7.71,3,7.82,0.74,80.8,30.2,28.2,40.0,2,0.0538,2,0,0,0.8081,0,0.5,0.9,25.09
R01057,128,t_nagar,zomato,standard,6.36,afternoon,9.6,20,7058.0,0.3046,0.0332,5.26,4,4.14,2.0,55.6,36.3,41.5,46.0,1,0.1978,1,0,0,0.8408,0,0.75,0.75,32.63
R01058,64,adyar,zomato,shield,8.1,afternoon,9.2,28,5182.0,0.281,0.0268,3.27,9,6.06,2.07,8.7,31.4,12.2,88.0,0,0.148,0,0,0,0.7917,0,1.0,0.7,54.86
R01059,18,anna_nagar,swiggy,starter,10.51,night,9.2,48,4825.0,0.3193,0.218,6.83,1,7.2,1.2,9.6,35.4,13.3,67.0,0,0.1257,0,0,0,0.7984,0,1.0,0.7,21.8
R01060,62,velachery,zomato,standard,3.74,night,6.3,4,6609.0,0.0729,0.2263,1.94,13,4.06,2.41,11.6,30.4,18.4,52.0,0,0.1197,0,0,0,0.7676,0,1.0,0.95,50.32
R01061,19,perambur,zepto,standard,1.68,evening,7.8,52,5620.0,0.2346,0.0491,2.45,10,4.33,2.13,24.5,37.4,24.3,40.0,0,0.127,2,0,0,0.7889,0,1.0,0.7,38.1
R01062,149,anna_nagar,zomato,starter,5.21,morning,7.1,40,5809.0,0.1119,0.4788,7.01,3,8.8,1.02,57.9,27.9,23.4,136.0,1,0.4836,2,0,0,0.8146,0,0.75,0.7,16.68
R01063,207,velachery,zepto,shield,5.39,afternoon,7.6,20,5443.0,0.2284,0.0297,1.67,13,4.72,2.45,71.6,29.6,24.7,197.0,2,0.1929,1,1,0,0.8387,1,0.5,0.75,31.14
R01064,103,adyar,swiggy,shield,9.07,evening,6.0,12,7255.0,0.4943,0.3031,3.2,9,5.78,2.2,90.7,26.5,30.6,289.0,2,0.2101,0,1,0,0.8678,1,0.5,0.85,36.52
R01065,68,anna_nagar,zomato,starter,3.09,evening,5.7,8,9192.0,0.533,0.0847,6.85,3,8.21,0.99,9.5,35.1,6.6,107.0,0,0.0873,2,0,1,0.7706,1,1.0,0.9,27.05
R01066,86,tambaram,zepto,starter,5.67,morning,8.9,28,7178.0,0.0842,0.0256,4.02,6,5.18,1.68,65.5,30.6,24.2,101.0,1,0.0842,0,0,0,0.8127,0,0.75,0.7,16.64
R01067,59,adyar,zomato,standard,5.8,morning,2.9,16,7221.0,0.2684,0.0724,2.93,8,6.69,1.81,4.2,27.5,35.7,137.0,1,0.2871,2,0,0,0.7853,0,0.75,0.8,32.51
R01068,152,anna_nagar,zomato,standard,9.28,night,8.7,8,7792.0,0.3848,0.054,7.04,2,7.7,0.81,92.8,29.0,42.7,163.0,2,0.3564,1,0,0,0.8606,0,0.5,0.9,26.72
R01069,109,tambaram,swiggy,standard,7.35,night,4.9,8,11766.0,0.165,0.0602,4.58,6,5.0,1.66,2.7,25.1,19.6,157.0,0,0.2788,0,0,0,0.7761,0,1.0,0.9,48.19
R01070,26,tambaram,zepto,starter,5.98,afternoon,9.6,8,8705.0,0.2573,0.2711,3.98,8,5.16,1.61,49.0,31.9,52.2,58.0,2,0.255,4,0,0,0.8806,0,0.5,0.9,15.46
R01071,143,t_nagar,zomato,standard,6.97,evening,6.2,16,5373.0,0.413,0.1723,4.94,4,4.88,2.17,55.2,30.8,24.6,130.0,1,0.1146,0,0,0,0.8111,0,0.75,0.8,33.58
R01072,175,royapuram,swiggy,starter,4.59,night,7.5,8,8025.0,0.3375,0.3298,2.17,12,2.66,2.4,9.6,38.7,28.0,64.0,0,0.1646,0,0,0,0.7892,0,1.0,0.9,27.7
R01073,1,anna_nagar,swiggy,starter,6.73,morning,11.8,4,8465.0,0.4552,0.1758,7.16,2,8.27,0.47,3.7,23.9,13.3,112.0,0,0.2002,0,0,0,0.8024,0,1.0,0.95,29.73
R01074,84,t_nagar,zomato,starter,5.83,morning,9.4,24,6801.0,0.1566,0.1107,4.83,6,5.09,2.52,39.3,30.7,25.6,47.0,0,0.2976,1,0,0,0.814,0,1.0,0.7,22.22
R01075,10,guindy,zomato,shield,8.68,night,6.1,0,6497.0,0.0566,0.0234,5.83,3,6.72,1.43,5.7,31.3,39.3,74.0,1,0.1655,2,0,0,0.7908,0,0.75,1.0,58.72
R01076,52,velachery,zepto,standard,2.9,evening,8.9,32,9270.0,0.1778,0.3116,2.41,15,4.05,2.46,4.7,25.0,11.7,131.0,0,0.253,0,1,0,0.7294,0,1.0,0.7,35.23
R01077,4,t_nagar,zepto,shield,4.23,evening,8.6,4,3763.0,0.5476,0.1397,5.28,4,5.03,2.08,4.6,24.1,30.5,238.0,1,0.2847,0,0,0,0.8159,0,0.75,0.95,57.55
R01078,77,adyar,zepto,standard,1.0,evening,7.8,40,10819.0,0.3854,0.1659,2.86,7,6.16,2.06,45.2,36.3,17.5,34.0,1,0.3215,0,0,0,0.8163,0,0.75,0.7,29.57
R01079,12,chromepet,swiggy,standard,4.18,evening,7.8,36,7663.0,0.3716,0.0767,3.8,7,5.82,1.63,4.0,31.9,10.3,87.0,0,0.5452,0,0,0,0.8041,0,1.0,0.7,38.84
R01080,57,guindy,zomato,standard,9.02,evening,8.8,0,6064.0,0.3865,0.0934,5.73,2,7.45,1.49,5.7,29.8,18.4,204.0,0,0.214,1,0,0,0.8142,0,1.0,1.0,56.18
R01081,134,royapuram,swiggy,standard,7.83,night,8.4,0,4803.0,0.3777,0.1038,1.93,13,3.1,2.72,59.6,33.4,19.8,76.0,1,0.1026,1,0,0,0.8789,0,0.75,1.0,45.49
R01082,182,tambaram,swiggy,shield,6.01,morning,7.3,36,8471.0,0.0787,0.227,3.97,8,5.21,1.75,80.5,37.5,45.2,71.0,2,0.1207,1,0,0,0.8608,0,0.5,0.7,29.83
R01083,35,guindy,zomato,standard,9.08,evening,11.4,28,4296.0,0.2604,0.1495,6.08,4,6.96,1.14,55.2,35.6,37.4,103.0,1,0.0766,1,0,0,0.8287,0,0.75,0.7,30.02
R01084,173,chromepet,zomato,standard,8.29,morning,7.9,8,6484.0,0.1289,0.1256,4.48,6,5.52,1.85,12.3,33.9,22.3,85.0,0,0.2767,1,0,1,0.7968,0,1.0,0.9,49.48
R01085,63,chromepet,zomato,shield,9.35,evening,5.5,44,6218.0,0.184,0.0217,4.51,7,5.67,1.45,6.4,31.9,39.7,108.0,1,0.0892,0,0,0,0.7879,0,0.75,0.7,40.95
R01086,43,sholinganallur,zomato,shield,5.15,evening,12.9,16,8721.0,0.3992,0.1192,4.86,5,7.31,1.41,74.8,27.4,17.6,309.0,2,0.2597,0,1,0,0.8294,1,0.5,0.8,32.84
R01087,134,anna_nagar,swiggy,standard,4.89,afternoon,8.2,32,4442.0,0.2297,0.1496,7.27,3,8.17,0.96,61.1,34.1,30.0,65.0,1,0.0503,1,0,0,0.7798,1,0.75,0.7,28.24
R01088,1,velachery,zepto,standard,4.81,afternoon,9.3,36,7652.0,0.4053,0.1591,2.49,15,4.22,2.36,10.1,26.5,14.7,147.0,0,0.2002,0,0,0,0.7986,0,1.0,0.7,38.57
R01089,190,t_nagar,swiggy,shield,8.19,afternoon,8.7,40,6736.0,0.6578,0.1916,5.39,6,5.17,2.13,35.4,34.0,27.8,69.0,0,0.1283,0,0,0,0.8225,1,1.0,0.7,57.0
R01090,63,velachery,swiggy,standard,9.22,evening,11.6,8,6257.0,0.2161,0.1702,1.95,13,3.95,2.5,13.5,27.9,32.6,107.0,1,0.1521,1,0,0,0.8226,1,0.75,0.9,38.31
R01091,111,t_nagar,swiggy,shield,5.09,afternoon,6.3,4,6125.0,0.3365,0.1294,5.11,4,4.97,2.41,3.8,26.2,10.0,59.0,0,0.2192,2,0,0,0.7815,0,1.0,0.95,73.5
R01092,36,tambaram,zomato,shield,5.95,evening,10.4,44,8245.0,0.5366,0.177,4.22,7,5.21,1.71,58.3,27.9,34.6,96.0,1,0.0694,0,0,0,0.8424,1,0.75,0.7,43.79
R01093,75,sholinganallur,zomato,standard,8.54,evening,5.8,32,6392.0,0.2534,0.1746,4.78,4,7.32,1.64,73.4,35.6,6.0,80.0,2,0.1326,1,0,1,0.8181,1,0.5,0.7,19.75
R01094,12,perambur,zomato,starter,6.93,evening,10.9,44,5543.0,0.237,0.3675,3.08,10,4.07,2.53,4.8,33.0,13.1,146.0,0,0.2661,2,0,0,0.8096,1,1.0,0.7,22.1
R01095,115,tambaram,swiggy,starter,5.62,afternoon,5.7,8,7254.0,0.2572,0.1242,4.18,6,4.8,1.77,9.8,32.6,7.2,120.0,0,0.2332,0,0,0,0.7784,0,1.0,0.9,27.32
R01096,28,tambaram,blinkit,starter,7.65,night,9.0,12,3438.0,0.2628,0.1603,4.14,7,4.79,1.95,26.9,33.1,29.1,50.0,0,0.1437,3,0,0,0.814,0,1.0,0.85,26.99
R01097,202,guindy,zepto,shield,6.01,afternoon,3.4,4,5911.0,0.1393,0.1974,5.87,3,6.85,1.55,61.6,25.9,34.5,148.0,1,0.2805,2,0,0,0.8047,1,0.75,0.95,56.76
R01098,194,tambaram,zomato,standard,7.85,evening,10.2,8,5505.0,0.3332,0.0539,3.74,7,5.62,1.94,55.0,34.0,44.8,82.0,1,0.2118,1,0,0,0.868,0,0.75,0.9,40.42
R01099,181,guindy,zepto,shield,5.35,evening,9.3,48,5395.0,0.3103,0.095,6.38,4,7.0,1.31,111.7,35.7,34.0,96.0,2,0.1407,0,0,0,0.8266,0,0.5,0.7,28.64
R01100,60,anna_nagar,blinkit,shield,4.48,evening,9.8,20,7531.0,0.1446,0.217,6.58,1,7.76,1.27,3.3,26.1,14.6,236.0,0,0.1523,0,0,0,0.7906,0,1.0,0.75,58.7
R01101,169,velachery,swiggy,standard,7.34,afternoon,4.9,4,2305.0,0.3512,0.187,2.25,14,4.01,2.27,9.2,34.0,12.8,49.0,0,0.0873,0,0,0,0.7817,0,1.0,0.95,51.24
R01102,61,anna_nagar,zomato,standard,7.84,morning,9.2,32,4833.0,0.4062,0.063,6.93,2,7.47,0.9,11.6,30.9,28.2,179.0,0,0.0993,1,0,0,0.798,0,1.0,0.7,38.54
R01103,110,sholinganallur,zepto,starter,5.22,evening,6.6,24,7862.0,0.2677,0.1842,5.2,5,6.61,1.26,4.0,25.3,14.4,144.0,0,0.3183,1,0,0,0.7854,0,1.0,0.7,21.44
R01104,28,guindy,zomato,standard,8.18,evening,4.7,28,8813.0,0.3835,0.0311,5.99,4,6.29,1.57,61.5,28.9,81.6,68.0,2,0.1409,0,0,0,0.8878,1,0.5,0.7,21.44
R01105,28,sholinganallur,zomato,standard,7.27,morning,9.1,36,6475.0,0.1608,0.1078,4.79,5,5.93,1.27,97.5,36.3,20.7,61.0,2,0.1194,3,0,0,0.8454,1,0.5,0.7,20.42
R01106,148,perambur,zomato,standard,7.08,evening,7.1,4,9029.0,0.1932,0.1631,3.01,9,4.83,2.26,127.0,32.0,19.6,139.0,2,0.3262,2,1,0,0.8781,1,0.5,0.95,28.78
R01107,21,tambaram,swiggy,standard,7.72,evening,8.9,4,7106.0,0.3293,0.1605,4.19,6,4.82,1.65,14.2,35.0,21.7,44.0,0,0.2629,0,0,0,0.806,0,1.0,0.95,52.83
R01108,68,anna_nagar,zepto,starter,1.42,afternoon,8.3,8,8102.0,0.4972,0.0272,7.84,3,8.56,1.27,11.9,34.8,14.8,87.0,0,0.2602,2,0,1,0.7833,0,1.0,0.9,27.49
R01109,69,guindy,zomato,standard,8.61,morning,2.0,20,7653.0,0.2007,0.0808,6.64,2,6.94,1.23,9.5,32.7,8.0,98.0,0,0.1374,1,0,1,0.7648,1,1.0,0.75,39.58
R01110,173,tambaram,zomato,shield,7.2,evening,6.4,0,8294.0,0.1035,0.0401,4.21,8,4.97,1.82,10.5,34.0,12.7,72.0,0,0.1843,1,0,1,0.7782,0,1.0,1.0,77.04
R01111,170,sholinganallur,swiggy,standard,6.92,afternoon,9.5,8,7269.0,0.2566,0.2127,5.13,4,7.1,1.8,19.2,33.6,30.7,110.0,1,0.1272,0,0,0,0.792,0,0.75,0.9,36.89
R01112,24,t_nagar,zomato,standard,5.5,afternoon,5.4,4,5290.0,0.5595,0.0733,4.41,6,5.08,2.1,45.0,34.7,42.0,93.0,1,0.1022,0,0,0,0.8258,0,0.75,0.95,40.6
R01113,50,royapuram,zepto,starter,1.95,evening,8.3,0,8276.0,0.0827,0.2272,2.06,13,2.65,2.75,75.1,28.2,50.4,356.0,2,0.2771,3,0,0,0.9727,1,0.5,1.0,18.97
R01114,98,perambur,swiggy,standard,7.35,evening,8.1,4,2609.0,0.3145,0.0535,3.21,9,3.92,2.07,120.6,26.7,40.7,157.0,2,0.3035,0,0,0,0.9444,0,0.5,0.95,30.95
R01115,93,anna_nagar,zepto,starter,2.85,afternoon,9.3,8,7054.0,0.0387,0.2474,7.26,1,8.22,0.74,89.6,29.3,71.1,212.0,3,0.1845,0,0,0,0.8647,0,0.25,0.9,7.59
R01116,19,sholinganallur,zomato,standard,7.29,afternoon,8.6,0,4848.0,0.1053,0.0528,4.94,4,6.74,1.17,15.3,36.8,15.2,60.0,0,0.0963,0,0,0,0.7757,0,1.0,1.0,53.52
R01117,12,chromepet,zepto,standard,4.75,evening,12.3,36,10153.0,0.4579,0.3578,3.93,5,5.49,1.27,11.8,31.3,8.3,124.0,0,0.0625,1,0,0,0.8007,0,1.0,0.7,38.67
R01118,142,velachery,zepto,standard,3.65,evening,6.4,20,7228.0,0.2375,0.1938,1.26,13,4.38,2.41,65.1,33.1,13.5,79.0,1,0.2542,2,0,0,0.8764,0,0.75,0.75,34.01
R01119,19,royapuram,zepto,standard,1.52,afternoon,7.6,32,7238.0,0.2434,0.2383,1.82,12,2.34,2.74,30.4,37.5,17.4,106.0,0,0.1551,2,0,0,0.8124,1,1.0,0.7,39.24
R01120,87,chromepet,swiggy,standard,9.32,night,7.4,0,7546.0,0.2682,0.0156,3.81,7,5.76,1.57,48.2,35.0,49.5,82.0,2,0.4574,0,0,0,0.878,1,0.5,1.0,30.29
R01121,101,tambaram,swiggy,shield,7.01,evening,6.7,8,4182.0,0.1682,0.1256,3.84,7,5.44,1.68,94.6,27.2,21.1,242.0,2,0.7876,0,0,0,0.9192,1,0.5,0.9,40.95
R01122,123,adyar,zomato,shield,7.4,morning,10.8,16,6687.0,0.5474,0.1618,3.0,7,5.39,1.86,18.0,43.4,26.8,43.0,1,0.2431,2,0,0,0.8457,0,0.75,0.8,50.23
R01123,174,tambaram,zomato,standard,10.06,night,7.8,20,4114.0,0.572,0.4133,4.28,7,4.58,1.69,11.4,38.7,21.8,69.0,0,0.0666,0,0,0,0.8092,0,1.0,0.75,41.87
R01124,54,chromepet,zomato,standard,7.06,evening,6.9,4,6086.0,0.4933,0.0605,3.99,6,6.05,1.78,6.8,29.2,16.5,285.0,0,0.2187,1,1,0,0.777,0,1.0,0.95,50.93
R01125,44,royapuram,blinkit,standard,3.41,evening,9.4,48,5509.0,0.3143,0.192,1.87,11,2.87,2.61,103.8,28.0,38.9,121.0,2,0.2013,0,1,0,0.8975,1,0.5,0.7,21.68
R01126,179,perambur,zepto,shield,6.21,afternoon,9.7,8,4834.0,0.2464,0.1268,3.18,8,3.69,2.42,45.0,35.9,43.7,30.0,1,0.0542,1,0,1,0.846,0,0.75,0.9,56.53
R01127,73,sholinganallur,blinkit,standard,6.38,evening,9.4,16,7500.0,0.2718,0.1011,5.21,4,6.79,1.42,22.9,35.1,14.5,105.0,0,0.1638,0,0,0,0.7922,0,1.0,0.8,43.73
R01128,2,royapuram,zomato,shield,4.68,afternoon,7.5,48,7753.0,0.0879,0.1289,2.36,11,3.14,2.64,4.6,28.7,10.0,431.0,0,0.4986,1,1,0,0.8098,0,1.0,0.7,56.12
R01129,28,velachery,zomato,standard,9.78,night,7.0,16,5403.0,0.7283,0.093,1.71,14,4.5,2.75,39.0,28.6,25.5,132.0,0,0.0586,1,0,0,0.8594,0,1.0,0.8,47.44
R01130,124,royapuram,swiggy,standard,4.5,afternoon,6.9,4,2282.0,0.3703,0.0456,1.71,13,3.26,2.78,14.7,38.2,41.5,94.0,1,0.0576,1,0,0,0.8061,0,0.75,0.95,39.63
R01131,131,sholinganallur,blinkit,standard,4.63,evening,8.1,36,8723.0,0.206,0.2116,4.88,4,7.44,1.53,78.7,37.4,24.2,101.0,2,0.0513,1,0,0,0.8053,1,0.5,0.7,19.45
R01132,168,chromepet,swiggy,standard,8.52,evening,10.0,8,7415.0,0.2526,0.1196,3.82,7,5.81,1.43,7.1,36.0,6.9,260.0,0,0.1168,3,0,0,0.8255,0,1.0,0.9,51.26
R01133,32,velachery,zomato,standard,6.52,afternoon,7.9,12,6028.0,0.1145,0.0792,2.36,14,3.82,2.77,112.0,31.0,118.1,45.0,4,0.2138,2,0,0,1.0897,1,0.0,0.85,0.0
R01134,124,adyar,swiggy,standard,7.7,evening,2.6,0,6155.0,0.3114,0.1452,2.75,8,5.91,2.51,17.1,40.0,11.5,170.0,0,0.0512,3,0,0,0.7874,1,1.0,1.0,54.33
R01135,16,royapuram,zomato,starter,10.15,afternoon,6.6,12,9654.0,0.1257,0.1185,2.04,13,2.79,3.02,8.1,37.9,22.5,130.0,0,0.0807,1,0,1,0.7877,0,1.0,0.85,26.11
R01136,200,royapuram,swiggy,standard,4.91,evening,8.2,44,6338.0,0.5021,0.2358,1.94,11,2.35,2.79,145.1,30.2,59.8,206.0,3,0.3234,2,1,0,1.0385,1,0.25,0.7,12.54
R01137,157,royapuram,zomato,standard,8.08,night,8.0,32,6681.0,0.3053,0.0975,1.88,12,3.4,2.66,4.6,30.3,17.7,224.0,0,0.2632,1,0,0,0.8177,1,1.0,0.7,39.49
R01138,140,velachery,zomato,starter,6.73,evening,9.2,40,5747.0,0.248,0.1981,2.08,14,4.01,2.44,37.4,29.7,22.9,53.0,0,0.0637,0,0,0,0.8299,0,1.0,0.7,22.66
R01139,9,tambaram,zomato,standard,7.44,morning,3.8,16,5804.0,0.1169,0.0533,3.46,8,5.18,1.89,9.6,32.0,16.6,91.0,0,0.0599,0,0,0,0.759,0,1.0,0.8,41.9
R01140,129,anna_nagar,swiggy,shield,5.93,afternoon,11.3,20,2815.0,0.2237,0.2563,6.64,3,7.73,0.9,41.3,36.3,52.6,61.0,2,0.4032,2,0,0,0.8612,0,0.5,0.75,31.97
R01141,112,royapuram,swiggy,starter,5.23,evening,8.7,20,5438.0,0.099,0.0573,1.81,11,3.49,2.7,4.6,27.7,27.9,437.0,0,0.1587,2,0,0,0.843,0,1.0,0.75,24.66
R01142,201,t_nagar,swiggy,starter,6.53,night,7.1,28,5732.0,0.1619,0.0537,5.72,4,5.0,2.13,57.4,25.0,12.4,303.0,1,0.1665,0,0,0,0.8335,0,0.75,0.7,17.06
R01143,114,royapuram,zomato,standard,6.0,afternoon,4.3,0,6761.0,0.2653,0.0675,1.75,11,2.83,2.98,6.6,30.8,11.3,123.0,0,0.2899,0,0,0,0.7813,0,1.0,1.0,53.91
R01144,201,sholinganallur,zomato,starter,7.63,evening,5.3,12,8831.0,0.0652,0.0709,5.41,5,7.35,1.68,77.5,28.2,24.7,243.0,2,0.3132,1,0,0,0.8368,0,0.5,0.85,13.87
R01145,156,adyar,swiggy,starter,7.34,evening,8.4,16,5390.0,0.5326,0.0868,2.66,9,5.79,1.99,4.1,26.8,8.6,140.0,0,0.3906,0,1,0,0.7638,1,1.0,0.8,23.83
R01146,37,guindy,swiggy,starter,7.06,evening,7.9,28,5815.0,0.2278,0.0375,5.78,4,7.63,1.53,57.1,34.2,49.7,59.0,2,0.182,1,0,0,0.8368,1,0.5,0.7,11.42
R01147,172,guindy,zomato,shield,6.77,evening,4.1,28,4208.0,0.4079,0.3578,6.11,2,7.06,1.66,10.2,32.5,31.7,112.0,1,0.1948,1,0,1,0.7873,0,0.75,0.7,40.92
R01148,205,velachery,zomato,standard,6.64,morning,5.0,0,4901.0,0.2339,0.3446,2.19,14,3.91,2.36,60.3,28.9,51.8,277.0,2,0.2859,2,0,0,0.9405,0,0.5,1.0,32.45
R01149,172,sholinganallur,swiggy,shield,5.09,evening,6.6,24,7846.0,0.7085,0.3107,5.25,3,7.13,1.1,6.9,30.9,25.3,78.0,0,0.1258,0,0,1,0.7902,0,1.0,0.7,54.76
R01150,77,anna_nagar,zomato,starter,10.13,afternoon,8.9,8,6450.0,0.2312,0.1554,6.87,3,8.27,1.22,59.5,37.2,32.3,91.0,1,0.061,1,0,0,0.8075,1,0.75,0.9,21.25
R01151,45,anna_nagar,swiggy,shield,5.18,morning,10.1,8,6878.0,0.7149,0.0357,6.83,3,8.63,0.75,63.3,27.0,54.2,74.0,2,0.1825,1,0,0,0.8599,0,0.5,0.9,38.3
R01152,39,tambaram,zomato,shield,6.15,evening,8.7,32,5441.0,0.0832,0.1231,3.94,6,6.08,1.75,129.3,30.2,46.1,142.0,2,0.1763,2,0,0,0.9019,0,0.5,0.7,31.25
R01153,41,guindy,blinkit,standard,3.05,night,8.3,4,6537.0,0.4685,0.0318,6.07,4,7.22,1.69,128.6,29.2,70.2,110.0,3,0.4221,0,0,0,0.9135,1,0.25,0.95,14.97
R01154,5,tambaram,zomato,shield,4.96,afternoon,7.5,32,8618.0,0.3532,0.4219,4.05,7,4.83,1.61,6.5,31.2,11.6,229.0,0,0.2731,0,0,0,0.8104,0,1.0,0.7,56.16
R01155,128,velachery,zepto,shield,8.32,afternoon,6.7,48,7694.0,0.2318,0.176,2.11,14,4.18,2.85,46.0,33.3,66.6,250.0,2,0.185,0,0,0,0.9317,0,0.5,0.7,32.28
R01156,60,velachery,zepto,standard,1.0,evening,10.7,24,7568.0,0.0467,0.0381,2.2,13,3.8,2.5,9.2,28.1,8.4,157.0,0,0.0805,1,0,0,0.7651,0,1.0,0.7,36.95
R01157,78,guindy,blinkit,standard,2.29,morning,7.9,16,7571.0,0.1083,0.1387,6.05,3,7.24,1.46,57.4,33.9,23.8,59.0,1,0.0645,1,0,0,0.7723,0,0.75,0.8,31.97
R01158,89,tambaram,zomato,shield,9.56,evening,10.3,16,7883.0,0.4205,0.2397,4.05,8,4.86,1.54,42.1,34.0,17.2,75.0,1,0.413,2,0,0,0.8661,1,0.75,0.8,51.45
R01159,104,anna_nagar,zepto,standard,2.72,night,9.6,12,11020.0,0.183,0.1611,6.71,3,7.92,1.31,4.5,30.2,4.2,85.0,0,0.33,1,1,0,0.732,0,1.0,0.85,42.93
R01160,69,chromepet,zepto,starter,2.38,evening,5.4,40,8853.0,0.2648,0.1216,3.57,7,5.5,1.09,4.5,29.2,21.7,50.0,0,0.0624,3,0,1,0.7579,0,1.0,0.7,20.69
R01161,196,velachery,zepto,starter,4.88,evening,8.5,12,7476.0,0.1935,0.0245,2.08,15,2.97,2.88,59.4,27.8,25.0,237.0,1,0.1295,2,1,0,0.8382,0,0.75,0.85,20.84
R01162,63,chromepet,swiggy,shield,8.1,morning,7.8,0,3103.0,0.1859,0.2444,4.57,7,5.87,1.37,8.1,27.8,16.1,111.0,0,0.1678,0,0,0,0.786,1,1.0,1.0,77.81
R01163,108,t_nagar,swiggy,standard,6.12,evening,9.4,4,5602.0,0.3508,0.3346,4.85,6,5.61,2.0,6.2,27.7,13.5,120.0,0,0.27,0,0,0,0.7993,0,1.0,0.95,52.39
R01164,153,perambur,swiggy,standard,5.42,evening,5.4,4,4548.0,0.3448,0.0406,3.6,9,4.48,2.39,71.6,27.4,29.2,127.0,2,0.2144,1,0,0,0.845,0,0.5,0.95,27.7
R01165,188,t_nagar,swiggy,shield,7.6,evening,9.2,20,3140.0,0.3312,0.0297,5.35,4,5.16,2.17,72.1,30.3,22.2,80.0,2,0.5545,1,0,0,0.8604,1,0.5,0.75,31.95
R01166,159,anna_nagar,blinkit,standard,4.54,evening,3.6,4,7699.0,0.2167,0.1513,7.33,3,7.96,0.99,5.6,28.3,7.3,199.0,0,0.2764,0,1,0,0.7246,0,1.0,0.95,47.5
R01167,169,adyar,zomato,standard,10.62,evening,6.5,8,5875.0,0.1986,0.0746,2.94,8,5.81,1.75,18.7,35.9,29.7,87.0,0,0.1693,0,0,0,0.801,0,1.0,0.9,49.74
R01168,164,adyar,swiggy,standard,8.4,afternoon,6.9,12,8658.0,0.1425,0.3724,2.97,8,6.17,2.29,6.6,31.6,16.8,115.0,0,0.0567,0,0,0,0.7762,0,1.0,0.85,45.53
R01169,79,adyar,zomato,starter,5.64,morning,5.3,28,4074.0,0.182,0.0715,3.29,9,5.43,2.13,39.4,33.3,38.7,99.0,1,0.1023,1,0,0,0.8114,0,0.75,0.7,16.61
R01170,196,tambaram,zomato,standard,5.22,afternoon,9.4,12,8050.0,0.6561,0.207,3.66,6,5.18,1.66,34.4,30.4,19.1,168.0,0,0.2981,0,1,0,0.789,0,1.0,0.85,46.28
R01171,120,royapuram,blinkit,shield,3.83,morning,7.7,24,5073.0,0.3667,0.0981,1.95,13,3.39,2.9,13.2,32.5,23.6,94.0,0,0.2772,2,0,1,0.8048,1,1.0,0.7,55.77
